,Block,ForwardAsset,ForwardQuantity,BackwardAsset,BackwardQuantity,Timestamp
11297,457311,CLCKWRKGREEN,5.0,USD,4.158625,1489557852
11298,457312,GREEDYPEPES,2.0,USD,2.352314,1489558584
11299,457314,CIRCLEOFPEPE,1.0,USD,6.761435,1489559687
11300,457328,GREEDYPEPES,2.0,USD,2.226104,1489570805
11301,457329,PEPESKELETON,2.0,USD,5.556,1489570960
11302,457355,PEPERREVENGE,1.0,USD,0.9259999999999999,1489585541
11303,457355,GREEDYPEPES,1.0,USD,1.113052,1489585541
11304,457360,SEAPEPE,1.0,USD,1.6667999999999998,1489588296
11305,457365,PEPERREVENGE,4.0,USD,3.7039999999999997,1489590302
11306,457365,PEPERREVENGE,20.0,USD,18.52,1489590302
11307,457368,PEPEPONY,30.0,USD,14.3220721557852,1489593320
11308,457368,SEAPEPE,5.0,USD,8.334,1489593320
11309,457368,GREEDYPEPES,7.0,USD,7.791364,1489593320
11310,457368,PEPEKIDSART,2.0,USD,4.5559199999999995,1489593320
11311,457368,PEPESKELETON,4.0,USD,11.112,1489593320
11312,457369,USD,4.0744,PEPERREVENGE,4.0,1489593357
11313,457371,USD,14.04,PEPEMILEY,1.0,1489593907
11314,457373,USD,2.778,PEPERREVENGE,3.0,1489594180
11315,457373,USD,1.0186,PEPERREVENGE,1.0,1489594180
11316,457374,USD,3.51,WPPEPE,5.0,1489595348
11317,457376,PEPEANGRY,1.0,USD,0.9259999999999999,1489597815
11318,457380,PEPERREVENGE,1.0,USD,1.4797479999999998,1489601407
11319,457380,SEAPEPE,1.0,USD,1.6667999999999998,1489601407
11320,457380,CANTDRAWPEPE,1.0,USD,2.5928,1489601407
11321,457380,PEPESKELETON,1.0,USD,3.2409999999999997,1489601407
11322,457382,THISPEPE,2.0,USD,2.3399999765999997,1489602111
11323,457382,GADGETPEPE,4.0,USD,14.815999999999999,1489602111
11324,457382,PEPEOUTSIDE,5.0,USD,4.63,1489602111
11325,457383,VONPEPEHAYEK,2.0,USD,17.900999999999996,1489602370
11326,457383,RESERVPEPES,2.0,USD,1.3149199999999999,1489602370
11327,457383,USD,0.9259999999999999,RGBPEPE,1.0,1489602370
11328,457383,USD,8.796999999999999,CANTDRAWPEPE,5.0,1489602370
11329,457386,PEPEKIDSART,1.0,USD,2.64836,1489604354
11330,457387,USD,5.3708,TUBBIES,1.0,1489604993
11331,457389,GREEDYPEPES,1.0,USD,1.4816,1489605261
11332,457390,SARUTOBIPEPE,1.0,USD,6.172715999999999,1489605598
11333,457399,CLCKWRKGREEN,5.0,USD,3.9354999999999998,1489607686
11334,457399,SEAPEPE,2.0,USD,3.3335999999999997,1489607686
11335,457399,PEPEFREEDOM,5.0,USD,0.1852,1489607686
11336,457399,KATYPEPE,1.0,USD,0.6167159999999999,1489607686
11337,457399,CANTDRAWPEPE,1.0,USD,2.778,1489607686
11338,457399,CLCKWRKGREEN,1.0,USD,0.7870999999999999,1489607686
11339,457404,PEPEJONES,1.0,USD,2.778,1489609467
11340,457408,PEPEENEUMAN,1.0,USD,3.792896,1489613147
11341,457411,THINPEPE,2.0,USD,10.53,1489615249
11342,457411,SLENDERPEPE,2.0,USD,22.224,1489615249
11343,457411,PEPETRAIN,10.0,USD,3.51,1489615249
11344,457411,PEPEKIDSART,2.0,USD,5.29672,1489615249
11345,457411,FIREASSPEPE,1.0,USD,7.4079999999999995,1489615249
11346,457418,USD,40.05876,KEKSBASILISK,3.0,1489621751
11347,457418,USD,13.519599999999999,KEKSBASILISK,1.0,1489621751
11348,457421,ILOVEPEPE,2.0,USD,6.852399999999999,1489624875
11349,457422,PEPEPARADISE,1.0,USD,1.8519999999999999,1489625031
11350,457423,CLCKWRKGREEN,3.0,USD,2.3613,1489625312
11351,457426,PEPERREVENGE,4.0,USD,5.918991999999999,1489627942
11352,457431,RAREPEPE,1.0,USD,222.23999999999998,1489629524
11353,457431,RAREPEPE,1.0,USD,208.35,1489629524
11354,457431,RAREPEPE,1.0,USD,207.42399999999998,1489629524
11355,457432,RELATEPEPE,1.0,USD,3.69474,1489629515
11356,457433,PEPEREPUBLIC,25000.0,USD,0.23149999999999998,1489630032
11357,457433,THREEPEPES,1.0,USD,0.05556,1489630032
11358,457433,USD,1.8519999999999999,DANKVADER,1.0,1489630032
11359,457434,PEPEPARADISE,1.0,USD,1.8519999999999999,1489631171
11360,457441,RAREPEPEPRTY,150.0,USD,525.9735,1489634881
11361,457441,SOGGYPEPE,1.0,USD,1.8519999999999999,1489634881
11362,457441,SOLODADPEPE,2.0,USD,3.7039999999999997,1489634881
11363,457441,USD,1.8519999999999999,SOLODADPEPE,1.0,1489634881
11364,457441,INNOCOINBOT,3.0,USD,3.6113999999999997,1489634881
11365,457441,MISSTURNPEPE,1.0,USD,12.92696,1489634881
11366,457441,HYIPPEPE,1.0,USD,5.1856,1489634881
11367,457441,GLDPEPE,1.0,USD,2.0372,1489634881
11368,457441,PEPEANON,2.0,USD,16.460576,1489634881
11369,457441,REYPEPE,10.0,USD,66.672,1489634881
11370,457441,SLVPEPE,1.0,USD,7.4079999999999995,1489634881
11371,457441,RAREPEPEPRTY,6.0,USD,20.6388,1489634881
11372,457442,PEPEKACHU,1.0,USD,36.77146,1489636163
11373,457442,FOLDERPEPE,1.0,USD,22.8641973228,1489636163
11374,457442,GRNDMSTRPEPE,10.0,USD,185.2,1489636163
11375,457444,USD,12.963999999999999,YOUCANPEPE,20.0,1489637560
11376,457444,USD,2.5928,YOUCANPEPE,4.0,1489637560
11377,457445,CLCKWRKGREEN,2.0,USD,1.6667999999999998,1489638252
11378,457445,YOUCANPEPE,10.0,USD,6.481999999999999,1489638252
11379,457447,RAREPEPEPRTY,10.0,USD,35.099999999999994,1489641518
11380,457447,SOLODADPEPE,1.0,USD,1.8519999999999999,1489641518
11381,457447,YOUCANPEPE,1.0,USD,0.6482,1489641518
11382,457449,PEPETHUGLIFE,1.0,USD,8.334,1489642370
11383,457449,REYPEPE,1.0,USD,8.774999999999999,1489642370
11384,457449,TRIPPYPEPE,2.0,USD,28.08,1489642370
11385,457449,ZOOKOPEPE,1.0,USD,3.366936,1489642370
11386,457449,PRINCESSPEPE,1.0,USD,17.549999999999997,1489642370
11387,457449,REPOPEPE,5.0,USD,35.099999999999994,1489642370
11388,457449,ROLLINGPEPE,1.0,USD,7.02,1489642370
11389,457449,PEPEMARLEY,1.0,USD,6.439404,1489642370
11390,457449,PEPEGATES,3.0,USD,27.779999999999998,1489642370
11391,457449,PEPENORRIS,1.0,USD,7.4042959999999995,1489642370
11392,457449,DRATHPEPE,1.0,USD,18.52,1489642370
11393,457449,EMPERORPEPE,1.0,USD,12.963999999999999,1489642370
11394,457449,NEOPEPE,1.0,USD,18.52,1489642370
11395,457449,SALTANDPEPE,10.0,USD,66.672,1489642370
11396,457449,DANPEPERIAN,1.0,USD,16.14944,1489642370
11397,457449,PEPEMOON,2.0,USD,2.878008,1489642370
11398,457449,PEPENORRIS,1.0,USD,6.481999999999999,1489642370
11399,457449,LONGNOSEPEPE,1.0,USD,9.258148,1489642370
11400,457451,YOUCANPEPE,10.0,USD,6.481999999999999,1489642893
11401,457452,PEPEFLECTION,1.0,USD,1.8519999999999999,1489643041
11402,457452,MRPOTATOPEPE,1.0,USD,1.8519999999999999,1489643041
11403,457453,PEPEKIM,5.0,USD,2.778,1489643217
11404,457454,RAREPEPEPRTY,28.0,USD,98.28,1489643906
11405,457454,BOYSCLUBPEPE,4.0,USD,18.52,1489643906
11406,457454,RGBPEPE,4.0,USD,3.7039999999999997,1489643906
11407,457454,JACKPOTPEPE,5.0,USD,4.63,1489643906
11408,457454,PEPEBUCKS,5.0,USD,4.63,1489643906
11409,457454,TIMEPEPE,1.0,USD,5.556,1489643906
11410,457454,PEPEOUTSIDE,3.0,USD,2.778,1489643906
11411,457456,HANGINPEPE,1.0,USD,2.220548,1489644484
11412,457456,PEPEDRAKE,3.0,USD,4.317012,1489644484
11413,457456,CNPEPE,1.0,USD,2.4687159999999997,1489644484
11414,457457,KOIPEPE,2.0,USD,3.29656,1489645061
11415,457460,PEPEPAMPERS,1.0,USD,5.265,1489646120
11416,457461,USD,5.556,CANTDRAWPEPE,3.0,1489646672
11417,457462,USD,1.9752,PEPEBERLUSCA,1.0,1489648371
11418,457462,YOUCANPEPE,2.0,USD,1.1522000000000001,1489648371
11419,457462,USD,2.4690000000000003,PEPEMACARONI,1.0,1489648371
11420,457462,CLCKWRKGREEN,2.0,USD,1.4814,1489648371
11421,457466,PEPERREVENGE,5.0,USD,6.125,1489649564
11422,457466,PEPEADDAMS,1.0,USD,0.08230000000000001,1489649564
11423,457466,PEPEGOTCHI,1.0,USD,0.32920000000000005,1489649564
11424,457469,PEPEAXEGANG,5.0,USD,5.761,1489652300
11425,457469,YOUCANPEPE,6.0,USD,3.4566000000000003,1489652300
11426,457469,MRPOTATOPEPE,4.0,USD,6.5840000000000005,1489652300
11427,457469,PEPEFLECTION,4.0,USD,6.5840000000000005,1489652300
11428,457469,KNITTEDPEPE,4.0,USD,13.168000000000001,1489652300
11429,457469,DRATHPEPE,2.0,USD,32.92,1489652300
11430,457470,EMPERORPEPE,2.0,USD,23.044,1489652477
11431,457471,SOLODADPEPE,2.0,USD,3.2920000000000003,1489653463
11432,457471,MRPOTATOPEPE,2.0,USD,3.2920000000000003,1489653463
11433,457471,PEPEFLECTION,2.0,USD,3.2920000000000003,1489653463
11434,457471,PEPEAXEGANG,2.0,USD,2.3044000000000002,1489653463
11435,457475,MRPOTATOPEPE,2.0,USD,3.2920000000000003,1489656774
11436,457480,SOLODADPEPE,1.0,USD,1.6460000000000001,1489659692
11437,457488,FRYPEPE,1.0,USD,1.8106000000000002,1489662736
11438,457489,MRPOTATOPEPE,1.0,USD,1.6460000000000001,1489663494
11439,457489,PEPEFLECTION,1.0,USD,1.6460000000000001,1489663494
11440,457489,PEPEAXEGANG,1.0,USD,1.1522000000000001,1489663494
11441,457489,KNITTEDPEPE,1.0,USD,3.2920000000000003,1489663494
11442,457490,KNITTEDPEPE,2.0,USD,6.5840000000000005,1489663587
11443,457490,YOUCANPEPE,3.0,USD,1.7283000000000002,1489663587
11444,457490,PEPEFLESH,3.0,USD,14.320200000000002,1489663587
11445,457490,PEPESCHEME,1.0,USD,1.6460000000000001,1489663587
11446,457491,GREEDYPEPES,1.0,USD,1.3168000000000002,1489663902
11447,457491,SOGGYPEPE,11.0,USD,2.35378,1489663902
11448,457506,PEPESCHEME,2.0,USD,3.2920000000000003,1489673696
11449,457506,PEPEAXEGANG,2.0,USD,1.6460000000000001,1489673696
11450,457506,FLUFFYPEPES,1.0,USD,3.2920000000000003,1489673696
11451,457506,KOIPEPE,1.0,USD,1.4649400000000001,1489673696
11452,457506,CANTDRAWPEPE,2.0,USD,4.938000000000001,1489673696
11453,457506,PEPESWITCH,4.0,USD,0.8230000000000001,1489673696
11454,457507,CLCKWRKGREEN,1.0,USD,0.7407,1489674516
11455,457508,KNITTEDPEPE,2.0,USD,6.5840000000000005,1489674726
11456,457509,YOUCANPEPE,2.0,USD,1.1522000000000001,1489675600
11457,457509,PEPEKEKCOIN,1.0,USD,0.08230000000000001,1489675600
11458,457510,PEPEFLECTION,2.0,USD,3.2920000000000003,1489676294
11459,457516,USD,14.814000000000002,MRPOTATOPEPE,9.0,1489681046
11460,457527,PEPEAXEGANG,2.0,USD,2.3044000000000002,1489685138
11461,457527,KNITTEDPEPE,1.0,USD,3.2920000000000003,1489685138
11462,457527,PEPESCHEME,1.0,USD,1.6460000000000001,1489685138
11463,457528,PEPEKARLMARX,1.0,USD,13.168000000000001,1489685887
11464,457528,PEPESCHEME,4.0,USD,6.5840000000000005,1489685887
11465,457540,MRPOTATOPEPE,1.0,USD,3.2920000000000003,1489692902
11466,457540,PEPEAXEGANG,1.0,USD,1.1522000000000001,1489692902
11467,457540,PEPESCHEME,1.0,USD,1.6460000000000001,1489692902
11468,457558,PEPEFREEDOM,1.0,USD,0.032920000000000005,1489699920
11469,457558,PEPETRAIN,5.0,USD,1.0699,1489699920
11470,457560,USD,0.9876,JINQIANSHU,1.0,1489700952
11471,457560,USD,3.6541200000000003,JINQIANSHU,4.0,1489700952
11472,457560,USD,3.5,JINQIANSHU,1.0,1489700952
11473,457561,PERAPPA,2.0,USD,2.1398,1489701379
11474,457561,PEPESCHEME,1.0,USD,1.6460000000000001,1489701379
11475,457561,KNITTEDPEPE,2.0,USD,8.23,1489701379
11476,457561,PEPESCHEME,6.0,USD,10.8636,1489701379
11477,457562,MRPOTATOPEPE,2.0,USD,6.5840000000000005,1489703313
11478,457562,PEPEAXEGANG,2.0,USD,2.3044000000000002,1489703313
11479,457562,PERAPPA,2.0,USD,2.1398,1489703313
11480,457564,PRINCESSPEPE,2.0,USD,40.25,1489704004
11481,457565,PEPENACCI,1.0,USD,3.2920000000000003,1489704533
11482,457567,THEPEPEWHALE,2.0,USD,6.880280000000001,1489706672
11483,457567,ZOETROPEPE,2.0,USD,14.814000000000002,1489706672
11484,457567,STAMPOFKEK,10.0,USD,9.876000000000001,1489706672
11485,457567,PEPEPUNCHOUT,10.0,USD,8.23,1489706672
11486,457567,PEPEMOVIE,7.0,USD,40.327000000000005,1489706672
11487,457567,PEPEVIRAL,2.0,USD,9.876000000000001,1489706672
11488,457567,RETROPEPE,2.0,USD,9.217600000000001,1489706672
11489,457567,STATUEOFPEPE,2.0,USD,6.2548,1489706672
11490,457567,RETROPEPE,1.0,USD,4.115,1489706672
11491,457567,NICOLAPEPE,7.0,USD,8.0654,1489706672
11492,457567,PEPELANDER,2.0,USD,8.23,1489706672
11493,457567,KATYPEPE,33.0,USD,8.1477,1489706672
11494,457567,GEISHAPEPE,1.0,USD,41.150000000000006,1489706672
11495,457567,PEPEANGRY,5.0,USD,4.115,1489706672
11496,457567,PEPECLUB,10.0,USD,49.2154,1489706672
11497,457567,PEPELOOP,2.0,USD,2.1398,1489706672
11498,457567,KATYPEPE,21.0,USD,11.510478,1489706672
11499,457567,FLAPPYPEPE,2.0,USD,4.4442,1489706672
11500,457567,FUTURESPEPE,1.0,USD,8.23,1489706672
11501,457567,FORBIDENPEPE,2.0,USD,14.814000000000002,1489706672
11502,457567,KEKPEPE,1.0,USD,11.522,1489706672
11503,457568,GRANDPEPE,3.0,USD,8.6415,1489706757
11504,457569,PEPEART,1.0,USD,1.8287060000000002,1489707781
11505,457569,PEPEDIEPIE,3.0,USD,11.8512,1489707781
11506,457569,PEPEART,4.0,USD,14.629648000000001,1489707781
11507,457569,PEPEWANTSYOU,3.0,USD,14.814000000000002,1489707781
11508,457569,KOIPEPE,10.0,USD,14.649400000000002,1489707781
11509,457569,PEPEWATTS,2.0,USD,9.876000000000001,1489707781
11510,457569,PEPEDIEPIE,3.0,USD,10.369800000000001,1489707781
11511,457569,DOUBLEPEPE,2.0,USD,9.876000000000001,1489707781
11512,457571,MYPEPELITTLE,2.0,USD,5.761,1489708295
11513,457571,THREEDPEPE,3.0,USD,13.826400000000001,1489708295
11514,457571,SMUGPEPE,3.0,USD,17.7768,1489708295
11515,457571,LEGENDOFPEPE,2.0,USD,7.314824000000001,1489708295
11516,457573,PERAPPA,1.0,USD,1.0699,1489710256
11517,457575,GREEDYPEPES,2.0,USD,2.6336000000000004,1489710720
11518,457575,PEPEKIDSART,2.0,USD,4.70756,1489710720
11519,457578,SOLODADPEPE,3.0,USD,4.938000000000001,1489711116
11520,457578,YOUCANPEPE,3.0,USD,1.7283000000000002,1489711116
11521,457582,RICHPEPE,8.0,USD,0.92176,1489713057
11522,457587,PERAPPA,1.0,USD,1.0699,1489717582
11523,457588,VEGGIEPEPE,1.0,USD,2.4690000000000003,1489717937
11524,457589,SOLODADPEPE,2.0,USD,3.2920000000000003,1489718056
11525,457589,PERAPPA,3.0,USD,3.2097,1489718056
11526,457590,PEPEPUNCHOUT,2.0,USD,1.6460000000000001,1489718194
11527,457590,PEPELOOP,1.0,USD,1.0699,1489718194
11528,457590,USD,3.2920000000000003,PEPETODAMOON,1.0,1489718194
11529,457590,CLCKWRKGREEN,2.0,USD,1.4814,1489718194
11530,457590,PLINKOPEPE,2.0,USD,1.6460000000000001,1489718194
11531,457594,USD,11.522,PEPESCHEME,7.0,1489719798
11532,457596,USD,3.8845600000000005,PEPEBASQUIAT,4.0,1489721357
11533,457598,DANKVADER,3.0,USD,4.938000000000001,1489722343
11534,457603,MADMAXPEPE,1.0,USD,0.9053000000000001,1489726708
11535,457607,MADMAXPEPE,4.0,USD,3.6212000000000004,1489728804
11536,457608,USD,1.7283000000000002,PEPEPARADISE,3.0,1489729266
11537,457608,USD,3.2920000000000003,PEPEPARADISE,10.0,1489729266
11538,457608,USD,9.053,PEPEPARADISE,50.0,1489729266
11539,457609,USD,4.115,POWERTOPEPE,5.0,1489729582
11540,457615,CRYSTALPEPE,1.0,USD,5.761,1489731381
11541,457615,PEPEBASQUIAT,1.0,USD,0.9711400000000001,1489731381
11542,457618,USD,1.4814,TOPCUCK,9.0,1489733014
11543,457618,USD,3.5,PEPEOROCHI,1.0,1489733014
11544,457627,MADMAXPEPE,5.0,USD,4.83725,1489737313
11545,457627,PEPEBASQUIAT,5.0,USD,5.18905,1489737313
11546,457627,NICOLAPEPE,2.0,USD,2.4626,1489737313
11547,457627,DOGEVSPEPE,5.0,USD,6.06855,1489737313
11548,457627,PEPEBASQUIAT,2.0,USD,2.07562,1489737313
11549,457627,PERAPPA,2.0,USD,2.2866999999999997,1489737313
11550,457629,USD,4.32714,PEPEGOTSWAG,4.0,1489738813
11551,457629,USD,4.2216,PEPEGOTSWAG,4.0,1489738813
11552,457632,LEGENDOFPEPE,1.0,USD,3.908498,1489739775
11553,457632,PEPEANDFEELS,1.0,USD,4.3975,1489739775
11554,457634,PEPEBASQUIAT,18.0,USD,18.68058,1489741364
11555,457634,PEPEBASQUIAT,30.0,USD,34.3005,1489741364
11556,457635,DRATHPEPE,2.0,USD,35.18,1489742361
11557,457635,ZEROWINGPEPE,1.0,USD,31.662,1489742361
11558,457635,USD,1.759,SOLODADPEPE,1.0,1489742361
11559,457636,KILLARYPEPE,5.0,USD,48.372499999999995,1489743182
11560,457636,JSSICAPEPE,25.0,USD,26.384999999999998,1489743182
11561,457640,LEVELUPPEPE,10.0,USD,17.59,1489743687
11562,457645,WEAREALLPEPE,2.0,USD,26.304085999999998,1489746411
11563,457647,HERNIAPEPE,1.0,USD,21.9875,1489748465
11564,457647,GOXPEPE,1.0,USD,17.59,1489748465
11565,457647,MADMAXPEPE,3.0,USD,3.561975,1489748465
11566,457647,CANNEDPEPE,5.0,USD,17.15025,1489748465
11567,457647,ROLLINGPEPE,2.0,USD,7.036,1489748465
11568,457649,VEGGIEPEPE,1.0,USD,2.6385,1489749135
11569,457649,USD,5.277,PEPESKELETON,2.0,1489749135
11570,457649,PEPEGOTSWAG,1.0,USD,1.0554,1489749135
11571,457649,DOGEVSPEPE,1.0,USD,1.2137099999999998,1489749135
11572,457650,MADMAXPEPE,6.0,USD,7.12395,1489749520
11573,457650,DOGEVSPEPE,14.0,USD,16.99194,1489749520
11574,457650,MADMAXPEPE,2.0,USD,2.37465,1489749520
11575,457650,PEPEGOTSWAG,21.0,USD,22.1634,1489749520
11576,457650,PEPEBASQUIAT,1.0,USD,1.2137099999999998,1489749520
11577,457653,USD,1.759,PEPEHOUSE,1.0,1489750587
11578,457654,USD,4.83725,STILLPEPE,5.0,1489751212
11579,457654,PEPERGRIFFIN,1.0,USD,2.6385,1489751212
11580,457654,PEPEBUCKS,1.0,USD,0.8795,1489751212
11581,457654,USD,4.3975,STILLPEPE,5.0,1489751212
11582,457654,PEPENORMIES,1.0,USD,2.6385,1489751212
11583,457661,RAREPEPE,1.0,USD,292.6,1489753788
11584,457661,PEPEKEKCOIN,10.0,USD,0.8795,1489753788
11585,457669,PEPEJOBS,1.0,USD,12.312999999999999,1489757066
11586,457674,DOGEVSPEPE,3.0,USD,4.69653,1489761779
11587,457674,PEPEGOTSWAG,3.0,USD,3.74667,1489761779
11588,457674,VEGGIEPEPE,1.0,USD,2.6385,1489761779
11589,457674,PEPEBASQUIAT,4.0,USD,4.854839999999999,1489761779
11590,457680,RERERPERP,20.0,USD,140.72,1489765485
11591,457682,USD,16.490624999999998,CLCKWRKGREEN,25.0,1489765753
11592,457682,USD,9.23475,CLCKWRKGREEN,15.0,1489765753
11593,457682,USD,0.747575,CLCKWRKGREEN,1.0,1489765753
11594,457685,PEPEBASQUIAT,1.0,USD,1.2137099999999998,1489767931
11595,457689,PEPEBASQUIAT,14.0,USD,16.99194,1489771149
11596,457689,EMPERORPEPE,5.0,USD,61.565,1489771149
11597,457689,PEPEBASQUIAT,30.0,USD,41.6883,1489771149
11598,457689,DANKVADER,1.0,USD,1.759,1489771149
11599,457689,PEPEBASQUIAT,20.0,USD,26.384999999999998,1489771149
11600,457691,MADMAXPEPE,5.0,USD,6.3763749999999995,1489772463
11601,457692,RERERPERP,1.0,USD,15.4,1489773153
11602,457693,USD,4.83725,BADHAIRDAY,5.0,1489773554
11603,457693,USD,2.6385,BADHAIRDAY,3.0,1489773554
11604,457700,USD,4.2216,PEPECAPCHA,2.0,1489778885
11605,457700,PEPEGOTSWAG,4.0,USD,4.99556,1489778885
11606,457700,USD,4.9252,TWOPLYPEPE,4.0,1489778885
11607,457700,USD,35.18,RERERPERP,5.0,1489778885
11608,457700,USD,5.06592,ROCKINGPEPE,4.0,1489778885
11609,457702,KEKSBASILISK,1.0,USD,14.086072,1489781596
11610,457702,KEKSBASILISK,1.0,USD,15.169616,1489781596
11611,457703,UNLUCKYPEPE,0.001,USD,30.8,1489782814
11612,457703,UNLUCKYPEPE,0.001,USD,2.6385,1489782814
11613,457704,DOGEVSPEPE,1.0,USD,1.56551,1489783197
11614,457704,PEPEGOTSWAG,1.0,USD,1.24889,1489783197
11615,457704,TWOPLYPEPE,1.0,USD,0.8795,1489783197
11616,457704,ROCKINGPEPE,2.0,USD,3.1662,1489783197
11617,457704,THINKINGPEPE,1.0,USD,3.518,1489783197
11618,457704,USD,19.25,BOFPEPE,5.0,1489783197
11619,457711,USD,24.625999999999998,PEPEBASQUIAT,20.0,1489785706
11620,457711,USD,2.19875,RESERVPEPES,5.0,1489785706
11621,457711,USD,3.518,THEPEPEWHALE,1.0,1489785706
11622,457716,USD,4.9252,ROCKINGPEPE,4.0,1489787316
11623,457716,USD,8.795,ROCKINGPEPE,10.0,1489787316
11624,457718,TWOPLYPEPE,4.0,USD,3.518,1489790251
11625,457720,RARECHAVEZ,1.0,USD,7.0272049999999995,1489791317
11626,457720,PEPESMURF,1.0,USD,9.6745,1489791317
11627,457720,WANTEDPEPE,1.0,USD,4.3975,1489791317
11628,457721,DOGEVSPEPE,4.0,USD,6.26204,1489791598
11629,457721,PEPEGAMBIT,1.0,USD,14.65833333332747,1489791598
11630,457721,GUARDSPEPE,20.0,USD,0.001759,1489791598
11631,457721,PERAPPA,4.0,USD,4.5733999999999995,1489791598
11632,457721,PEPENAPOLEON,1.0,USD,14.65833333332747,1489791598
11633,457721,PEPERETRO,2.0,USD,9.8504,1489791598
11634,457721,PEPETRAIN,1.0,USD,0.22866999999999998,1489791598
11635,457721,PEPELEFTLEG,2.0,USD,0.042216,1489791598
11636,457724,USD,36.939,EINSTEINPEPE,1.0,1489793603
11637,457725,RERERPERP,2.0,USD,14.072,1489795039
11638,457734,USD,1.6632000000000002,BANEPEPE,2.0,1489799728
11639,457736,NOFAPPEPE,11.0,USD,19.15551,1489800386
11640,457736,NOFAPPEPE,5.0,USD,13.676224999999999,1489800386
11641,457737,MADMAXPEPE,3.0,USD,3.825825,1489800724
11642,457743,PEPESCHEME,4.0,USD,7.739599999999999,1489802562
11643,457743,DOGEVSPEPE,12.0,USD,18.78612,1489802562
11644,457743,YOUCANPEPE,10.0,USD,6.156499999999999,1489802562
11645,457743,PEPEBASQUIAT,6.0,USD,9.39306,1489802562
11646,457745,PEPEANDFEELS,1.0,USD,4.3975,1489803888
11647,457745,ROCKINGPEPE,1.0,USD,1.5831,1489803888
11648,457745,PEPEOLDCHAP,6.0,USD,31.662,1489803888
11649,457745,PEPECREAM,1.0,USD,3.78185,1489803888
11650,457745,PEPEBERLUSCA,1.0,USD,2.1108,1489803888
11651,457745,GAIUSPEPEUS,2.0,USD,6.156499999999999,1489803888
11652,457745,BOFPEPE,1.0,USD,5.716749999999999,1489803888
11653,457745,PEPESHELDON,1.0,USD,1.49515,1489803888
11654,457745,USD,3.518,PEPEKIDSART,2.0,1489803888
11655,457745,THINKINGPEPE,1.0,USD,3.518,1489803888
11656,457745,USD,1.759,PEPESCHEME,1.0,1489803888
11657,457745,USD,3.8697999999999997,THINKINGPEPE,4.0,1489803888
11658,457745,USD,4.9252,RAREWOLFPEPE,4.0,1489803888
11659,457747,USD,2.6385,CANTDRAWPEPE,1.0,1489804820
11660,457748,PEPELLUM,1.0,USD,48.859742999999995,1489805017
11661,457749,THOTHPEPE,1.0,USD,6.16,1489805295
11662,457753,SEAPEPE,30.0,USD,47.492999999999995,1489807033
11663,457753,PEPESKELETON,3.0,USD,7.9155,1489807033
11664,457753,PEPEKIDSART,7.0,USD,17.853849999999998,1489807033
11665,457753,MRPOTATOPEPE,5.0,USD,17.59,1489807033
11666,457753,YOUCANPEPE,99.0,USD,60.949349999999995,1489807033
11667,457756,JINQIANSHU,25.0,USD,4.3975,1489808010
11668,457759,COLDPEPE,1.0,USD,26.384999999999998,1489808405
11669,457759,USD,17.59,PEPESCHEME,10.0,1489808405
11670,457759,FIREASSPEPE,1.0,USD,14.072,1489808405
11671,457759,FIREASSPEPE,1.0,USD,10.554,1489808405
11672,457760,USD,21.108,CANTDRAWPEPE,10.0,1489808598
11673,457760,USD,6.3324,MRPOTATOPEPE,3.0,1489808598
11674,457761,USD,4.3975,TWOPLYPEPE,5.0,1489808832
11675,457761,USD,1.759,MRPOTATOPEPE,1.0,1489808832
11676,457761,USD,0.8795,TWOPLYPEPE,1.0,1489808832
11677,457761,USD,1.4072,TWOPLYPEPE,1.0,1489808832
11678,457761,USD,5.277,TWOPLYPEPE,6.0,1489808832
11679,457761,USD,1.759,TWOPLYPEPE,2.0,1489808832
11680,457761,USD,1.759,MRPOTATOPEPE,1.0,1489808832
11681,457761,USD,3.5187036,TWOPLYPEPE,4.0,1489808832
11682,457764,PEPELEMMING,6.0,USD,0.5277,1489809071
11683,457764,MINIONPEPE,3.0,USD,0.44854499999999997,1489809071
11684,457764,NICOLAPEPE,1.0,USD,1.2313,1489809071
11685,457764,PEPELEO,2.0,USD,2.1108,1489809071
11686,457764,PEPEDAVID,1.0,USD,2.6385,1489809071
11687,457764,PEPEBASQUIAT,1.0,USD,1.56551,1489809071
11688,457764,PEPEGOTCHI,1.0,USD,0.3518,1489809071
11689,457764,KOIPEPE,2.0,USD,3.13102,1489809071
11690,457764,USD,27.69228,LORDKEK,0.009000000000000001,1489809071
11691,457764,USD,2.9259999999999997,PEPEGIGA,1.0,1489809071
11692,457764,PEPEMACARONI,10.0,USD,26.384999999999998,1489809071
11693,457764,PEPEPRINGLES,20.0,USD,0.26385,1489809071
11694,457764,PEPEKEKCOIN,4.0,USD,0.3518,1489809071
11695,457764,PEPECLUB,1.0,USD,5.25941,1489809071
11696,457764,LETSTALKKEK,1.0,USD,1.1433499999999999,1489809071
11697,457764,PLINKOPEPE,1.0,USD,0.8795,1489809071
11698,457764,ROLLINGPEPE,2.0,USD,7.036,1489809071
11699,457764,PEPEPASSPORT,5.0,USD,2.6385,1489809071
11700,457764,PEPEGREEN,1.0,USD,4.3975,1489809071
11701,457770,USD,0.747575,CLCKWRKGREEN,1.0,1489811249
11702,457770,BUPEPE,1.0,USD,21.9875,1489811249
